lang,week,fear_mean,anger_mean,sadness_mean,disgust_mean,joy_mean,trust_mean,anticipation_mean,surprise_mean,danger_mean,weapon_mean,family_mean,flying_mean,animal_mean,health_mean,swimming_mean,place_house_mean,place_nature_mean,indoors_mean,outdoors_mean,romantic_mean,social_mean,friend_mean,stranger_mean,situation_childhood_mean,game_mean,music_mean,food_mean,object_inanimate_mean,object_animate_mean,negativity_mean,nightmare_index_mean,textlen_mean,words_mean,n_dreams,n_userdays
ru,2025-12-01,0.4409572649572649,0.4022222222222222,0.405965811965812,0.1791025641025641,0.1418888888888889,0.5357948717948717,0.5215641025641026,0.771042735042735,0.8128888888888889,0.3014871794871795,0.6719914529914529,0.1878461538461538,0.3032222222222223,0.4797692307692308,0.1406923076923076,0.6013247863247863,0.5478034188034189,0.5609743589743591,0.7165811965811966,0.4248034188034187,0.8216239316239315,0.6653333333333334,0.4365641025641026,0.4538888888888888,0.2550512820512821,0.2291025641025641,0.0427606837606837,0.2052735042735043,0.5334017094017095,0.0182200854700854,0.4113817663817664,561.4358974358975,99.64102564102564,117.0,105.0
ru,2025-12-08,0.4268547008547008,0.3874700854700855,0.3935982905982906,0.1725555555555555,0.1347692307692307,0.5195470085470085,0.5046410256410256,0.763897435897436,0.8094957264957264,0.2895470085470085,0.6587179487179486,0.1763675213675213,0.2950427350427351,0.4589145299145299,0.1328461538461538,0.5838290598290597,0.5331794871794873,0.5458547008547008,0.7067692307692307,0.4064871794871796,0.8138376068376068,0.6561538461538462,0.4235042735042735,0.4322222222222222,0.244034188034188,0.2163589743589743,0.0402478632478632,0.1963076923076923,0.5206752136752137,0.0179615384615384,0.4085470085470085,535.017094017094,93.98290598290598,117.0,102.0
ru,2025-12-15,0.4048173076923076,0.363201923076923,0.3830576923076923,0.1631442307692307,0.1258846153846154,0.4975384615384615,0.4739230769230769,0.7481634615384615,0.8056442307692306,0.2718365384615385,0.6317019230769231,0.1634615384615384,0.2747596153846153,0.4360096153846154,0.1261442307692308,0.5634134615384616,0.5017884615384616,0.5216442307692308,0.6817884615384616,0.4034519230769231,0.7944423076923077,0.6293846153846154,0.4151057692307691,0.4091634615384615,0.2305096153846153,0.212125,0.0362115384615384,0.1816538461538461,0.4963173076923077,0.0168437499999999,0.4052884615384614,422.21153846153845,75.38461538461539,104.0,84.0
ru,2025-12-22,0.4502483146067416,0.4207775280898876,0.4192629213483146,0.1865617977528089,0.1461876404494382,0.5472370786516854,0.5354674157303371,0.7734842696629213,0.8144101123595506,0.315523595505618,0.6669078651685393,0.2027865168539326,0.3142078651685393,0.4926977528089887,0.1502213483146067,0.6089662921348314,0.558152808988764,0.5655966292134831,0.7153033707865168,0.4280696629213483,0.8262292134831462,0.675741573033708,0.4449033707865168,0.4633314606741573,0.2677629213483146,0.2372247191011235,0.0474932584269662,0.216314606741573,0.5403280898876405,0.0225002808988764,0.4151194756554307,648.943820224719,114.62921348314607,89.0,77.0
ru,2025-12-29,0.4287578947368421,0.3897052631578947,0.3948,0.1710105263157895,0.1377578947368421,0.5162526315789474,0.503821052631579,0.7576421052631579,0.8057368421052632,0.2914631578947368,0.6512105263157895,0.1823684210526315,0.2964105263157894,0.4621157894736841,0.1364736842105263,0.5823578947368421,0.5321789473684211,0.5431368421052631,0.7019263157894736,0.4147473684210526,0.8036210526315789,0.6514,0.4363789473684211,0.439378947368421,0.2479894736842105,0.2194736842105263,0.0424842105263157,0.2004315789473684,0.5186631578947368,0.0190631578947368,0.405340350877193,532.9684210526316,92.12631578947368,95.0,83.0
ru,2026-01-05,0.4707478260869565,0.4381478260869564,0.4363478260869564,0.1966,0.1555304347826087,0.5673826086956523,0.5598782608695652,0.7892260869565217,0.8190782608695651,0.3294,0.6937391304347826,0.2119304347826087,0.3247913043478261,0.5153565217391305,0.1568521739130435,0.6304521739130435,0.582,0.5919652173913043,0.7373999999999999,0.4401565217391304,0.8492956521739131,0.6957826086956522,0.4636,0.4820434782608696,0.2791217391304348,0.2543565217391304,0.0489652173913043,0.2265652173913043,0.5599304347826086,0.0240043478260869,0.4198608695652174,673.408695652174,116.1391304347826,115.0,101.0
ru,2026-01-12,0.4202549019607843,0.3799509803921569,0.3849117647058823,0.1704019607843137,0.133235294117647,0.5129313725490195,0.4965882352941176,0.7601470588235294,0.8079509803921568,0.280421568627451,0.6499803921568628,0.1738823529411764,0.2874117647058823,0.4483725490196077,0.1328431372549019,0.5739803921568628,0.5259117647058824,0.5365980392156863,0.7037352941176471,0.410029411764706,0.8120098039215686,0.6516372549019608,0.4234019607843137,0.4353431372549019,0.2420882352941176,0.2111960784313725,0.0403431372549019,0.1915588235294117,0.514078431372549,0.0157965686274509,0.4044705882352941,495.3921568627451,86.29411764705883,102.0,93.0
ru,2026-01-19,0.4371889763779527,0.3974960629921259,0.4053464566929133,0.176267716535433,0.1414645669291338,0.5295511811023622,0.5177637795275589,0.7770472440944882,0.810779527559055,0.2974803149606299,0.6592677165354331,0.1871417322834645,0.2998661417322835,0.4737952755905513,0.1411102362204724,0.5938188976377953,0.5417874015748033,0.5567795275590551,0.7139055118110237,0.4226456692913387,0.8220078740157482,0.6641102362204724,0.4437716535433071,0.4484960629921259,0.2563543307086613,0.2263858267716536,0.0437322834645669,0.2057086614173228,0.5291102362204725,0.0185669291338582,0.4096404199475066,652.6220472440945,114.84251968503936,127.0,102.0
ru,2026-01-26,0.446365158178465,0.4078868633848773,0.413270463895588,0.1854916300184423,0.1455910058164278,0.5437738686338488,0.5312099588594128,0.7774282167683357,0.8123413959426871,0.308403887076181,0.6745281600226983,0.1969282167683359,0.305616966945666,0.4872078308979997,0.1423126684636118,0.6079765924244573,0.5494421903816145,0.5746323591998864,0.7170475954036033,0.4230239040998723,0.8327343594836147,0.6736451269683644,0.4448092637253511,0.4587791176053341,0.2599120442615973,0.236561001560505,0.0471293091218612,0.2077871329266562,0.5395219889346006,0.0185710916442048,0.4117346668558189,644.3018867924528,112.97169811320757,106.0,97.0
ru,2026-02-02,0.4390091743119266,0.3925045871559633,0.4000366972477064,0.1761376146788991,0.1385137614678899,0.5288715596330275,0.5094587155963302,0.7696697247706422,0.8116605504587157,0.292788990825688,0.6680275229357798,0.1805229357798165,0.2995779816513761,0.4682477064220183,0.1342018348623853,0.5892844036697248,0.5379082568807338,0.5470642201834862,0.708605504587156,0.4123669724770642,0.8207614678899082,0.6641743119266056,0.4382935779816514,0.4471100917431193,0.2492568807339449,0.2158990825688073,0.0423394495412844,0.2030091743119266,0.5275045871559633,0.0182293577981651,0.4117217125382262,564.5321100917431,99.04587155963304,109.0,91.0
ru,2026-02-09,0.4638165554881747,0.4430914695775217,0.4388371235091974,0.1989025672124519,0.1552600565999596,0.5669459773600161,0.5555726703052355,0.7825299171214878,0.8145589751364464,0.3317911360420457,0.6910411360420458,0.2121049120679199,0.3214944916110774,0.5107956842530826,0.1555128865979381,0.6282825449767536,0.57076980998585,0.5833661309884779,0.7315486658580957,0.4394396604002425,0.8428907418637558,0.6867156357388317,0.4566050636749545,0.4762524762482313,0.2767092682433798,0.2528824034768546,0.049525975338589,0.2244694259146957,0.5569514857489387,0.0250589119668485,0.4171441614446466,686.5670103092783,120.55670103092784,97.0,83.0
ru,2026-02-16,0.4798504748338081,0.4497302943969611,0.4393503798670465,0.2011997150997151,0.1589436847103513,0.5759438271604937,0.5636843304843305,0.7929343779677114,0.8218160968660968,0.3356424501424501,0.7035068850902184,0.2192943969610636,0.3276591168091168,0.5236874643874644,0.1584052231718898,0.6357622032288698,0.5850367046533713,0.5948917853751186,0.7384496201329535,0.4355145773979107,0.8565838081671413,0.7047128679962014,0.4635012345679012,0.4949878917378917,0.2849413105413105,0.2465639601139601,0.0556981956315289,0.2302457739791073,0.5650423551756885,0.0250889601139601,0.4213952991452991,703.5092592592592,123.02777777777776,108.0,89.0
ru,2026-02-23,0.4193539019963702,0.3837600120992135,0.3863988505747127,0.1685919540229885,0.1361366001209921,0.5075750756200847,0.4948333938294011,0.7416064730792499,0.8061113732607381,0.2955355111917725,0.6239854204476709,0.1853563218390804,0.2890870538415003,0.4493800362976407,0.1352905626134301,0.5693860254083485,0.5119390804597701,0.5295656382335149,0.6770078039927405,0.4173851784633999,0.7814973381730188,0.6320245614035088,0.4216929219600726,0.4235728977616455,0.2515892316999395,0.224668300060496,0.0452050816696914,0.202598245614035,0.5088554748941319,0.0176703418027828,0.4011514418229481,609.5172413793103,106.58620689655172,87.0,68.0
ru,2026-03-02,0.4498180952380952,0.4200409523809523,0.4195647619047619,0.1996657142857142,0.14992,0.5389657142857144,0.5289838095238095,0.7665571428571428,0.8098238095238095,0.3231342857142857,0.6740371428571428,0.2039504761904761,0.3147990476190477,0.4904971428571428,0.1476866666666666,0.5996609523809524,0.5442133333333333,0.5568285714285715,0.7115085714285715,0.4338904761904762,0.8101904761904762,0.6642990476190477,0.448312380952381,0.4611457142857143,0.2663695238095238,0.243847619047619,0.076267619047619,0.2239552380952381,0.5405352380952381,0.0278295238095238,0.4098155555555555,757.0266666666666,134.72,75.0,66.0
ru,2026-03-09,0.4759571969696969,0.4375005050505051,0.4310488636363636,0.193344696969697,0.150602904040404,0.5599988636363636,0.5541027777777778,0.7898926767676766,0.8188181818181818,0.331970202020202,0.686883712121212,0.2025362373737373,0.3259790404040403,0.515520202020202,0.1471215909090909,0.6241390151515152,0.5714933080808082,0.5837689393939395,0.7311486111111112,0.4280753787878788,0.8474443181818182,0.6934989898989898,0.4609704545454545,0.4730059343434343,0.268858207070707,0.2422313131313131,0.046290909090909,0.2194444444444444,0.5595933080808082,0.0291619318181818,0.4246718434343434,637.9090909090909,110.71212121212122,66.0,62.0
ru,2026-03-16,0.4182888888888889,0.377111111111111,0.3851,0.1693777777777777,0.1330999999999999,0.5042777777777777,0.4915666666666666,0.7544222222222222,0.8069222222222223,0.2861222222222223,0.6442222222222223,0.1742444444444444,0.2889222222222222,0.4440555555555556,0.1337666666666666,0.5736555555555556,0.5194,0.5324666666666668,0.6957222222222221,0.4058777777777777,0.8012444444444444,0.6454111111111112,0.4241333333333333,0.4245777777777778,0.2428555555555555,0.2120111111111111,0.0419444444444444,0.1969444444444444,0.5096555555555556,0.0187805555555555,0.4036703703703704,509.75555555555553,87.55555555555556,90.0,77.0
ru,2026-03-23,0.4288142857142857,0.3911857142857142,0.3987428571428571,0.1799571428571428,0.1406142857142857,0.5259571428571429,0.5148,0.7644428571428571,0.8092,0.2940428571428572,0.6622428571428571,0.1830857142857143,0.2915571428571428,0.4652857142857143,0.1400428571428571,0.5923285714285715,0.5323142857142857,0.5680999999999999,0.7100000000000001,0.4154142857142857,0.8215142857142858,0.6612,0.4379857142857142,0.4446714285714285,0.2516571428571428,0.2321142857142857,0.0414714285714285,0.2029571428571428,0.5228142857142858,0.0163892857142857,0.4049714285714285,502.1857142857143,87.47142857142858,70.0,64.0
ru,2026-03-30,0.4384062500000001,0.3893169642857142,0.4068839285714285,0.1835178571428571,0.1379620535714285,0.5208415178571428,0.4994375,0.7659575892857142,0.8122589285714286,0.2939665178571428,0.6588169642857142,0.1816450892857142,0.2965066964285713,0.4699107142857143,0.1360424107142857,0.58746875,0.524921875,0.5364598214285715,0.7024508928571429,0.4104464285714285,0.8122745535714286,0.6665,0.4346562499999999,0.4420915178571428,0.2470424107142857,0.2189888392857143,0.0427254464285714,0.2004866071428571,0.5232678571428571,0.0251294642857142,0.4145543154761905,586.34375,102.515625,64.0,61.0
ru,2026-04-06,0.4125,0.3755361305361305,0.390981351981352,0.1691806526806527,0.132513986013986,0.5080862470862471,0.4912878787878787,0.747632867132867,0.8065547785547785,0.2788811188811189,0.6429510489510489,0.1699405594405594,0.281027972027972,0.4459755244755244,0.1341060606060606,0.575986013986014,0.513932400932401,0.5379300699300699,0.6918205128205127,0.4075244755244755,0.7994219114219113,0.6352808857808858,0.4203496503496504,0.429997668997669,0.2389312354312354,0.2233310023310023,0.0372960372960372,0.1898286713286713,0.5081398601398602,0.0167494172494172,0.4041647241647241,492.3333333333333,88.22727272727273,66.0,56.0
ru,2026-04-13,0.4058504273504273,0.3638226495726496,0.381534188034188,0.1665042735042735,0.1250235042735042,0.5013012820512821,0.4806901709401709,0.7598311965811966,0.8068418803418803,0.2681517094017094,0.635568376068376,0.1586346153846153,0.2723632478632479,0.4303311965811965,0.1224679487179487,0.5689893162393164,0.5035619658119659,0.526638888888889,0.6830363247863247,0.408482905982906,0.802948717948718,0.6339145299145299,0.4186495726495726,0.4077905982905983,0.2281388888888889,0.2014038461538461,0.0332863247863247,0.177326923076923,0.4994978632478632,0.0162654914529914,0.4063853276353276,498.1538461538461,89.58974358974359,78.0,71.0
ru,2026-04-20,0.4306899350649351,0.401163961038961,0.401913961038961,0.1774837662337662,0.1409788961038961,0.535,0.5205876623376624,0.7621136363636364,0.8098636363636365,0.2995860389610389,0.6681152597402596,0.1863685064935065,0.3024237012987013,0.4788181818181818,0.1414172077922078,0.5963441558441559,0.5442353896103895,0.5627613636363636,0.7159642857142857,0.4197727272727272,0.820887987012987,0.6672224025974026,0.4320048701298701,0.4493344155844155,0.2527110389610389,0.2247175324675324,0.0414188311688311,0.2043181818181818,0.5321525974025975,0.0148234577922077,0.4065102813852814,423.4415584415584,75.3896103896104,77.0,63.0
ru,2026-04-27,0.4480754504504505,0.4092184684684685,0.416509009009009,0.1863141891891891,0.1441722972972972,0.5411768018018018,0.5277815315315315,0.7791092342342342,0.8103772522522522,0.3117207207207207,0.6835934684684684,0.1936903153153152,0.3083896396396396,0.4851756756756757,0.1402635135135135,0.6073063063063063,0.5470630630630632,0.5711385135135135,0.725981981981982,0.4243164414414415,0.8257286036036038,0.6626734234234233,0.4461531531531532,0.4580213963963965,0.261626126126126,0.2345551801801801,0.0490078828828828,0.2135686936936936,0.5407387387387387,0.0223547297297297,0.4141482732732733,670.4324324324324,118.12162162162164,74.0,64.0
ru,2026-05-04,0.4520724637681159,0.4195507246376811,0.4239710144927536,0.1904347826086956,0.1518405797101449,0.5543623188405797,0.5421159420289854,0.7769565217391304,0.8166086956521739,0.3168985507246377,0.6810724637681158,0.1946376811594203,0.3179420289855073,0.4963768115942029,0.1505797101449275,0.6122608695652173,0.559072463768116,0.5740000000000001,0.7256231884057971,0.4355072463768115,0.8343913043478259,0.6793913043478262,0.4472898550724637,0.4696956521739131,0.2689565217391304,0.2498695652173913,0.0450869565217391,0.2144057971014492,0.5444347826086956,0.0184057971014492,0.4123768115942029,714.927536231884,128.2608695652174,69.0,63.0
ru,2026-05-11,0.4375,0.4025375939849624,0.4110676691729323,0.1810507518796992,0.1428157894736842,0.5353928571428572,0.5159887218045113,0.7724285714285714,0.8071015037593985,0.3026654135338346,0.6595921052631578,0.1862913533834586,0.296625939849624,0.4875093984962406,0.1364154135338345,0.5971033834586466,0.5396635338345865,0.5594699248120301,0.7098082706766917,0.425656015037594,0.8236296992481204,0.6720808270676691,0.4478721804511278,0.4501278195488721,0.2538890977443609,0.2234041353383458,0.0446372180451127,0.2048853383458646,0.5328045112781955,0.0189346804511278,0.4090739348370927,552.6184210526316,98.26315789473684,76.0,67.0
ru,2026-05-18,0.4317121212121212,0.3922727272727273,0.3976969696969696,0.1804848484848485,0.1461969696969697,0.5252272727272728,0.5075909090909091,0.7698939393939395,0.8021666666666666,0.2931818181818182,0.6502878787878787,0.1815,0.294030303030303,0.4617121212121212,0.1375454545454545,0.5802272727272727,0.5226666666666667,0.5539848484848485,0.6825909090909091,0.4209696969696969,0.8071818181818182,0.6422727272727273,0.4341212121212121,0.4418333333333333,0.2485454545454545,0.2369393939393939,0.0530454545454545,0.1992424242424242,0.5220909090909092,0.0148295454545454,0.3976616161616162,613.1969696969697,110.1060606060606,66.0,59.0
ru,2026-05-25,0.4439585253456221,0.4039539170506912,0.4262073732718893,0.1823341013824884,0.139516129032258,0.5383041474654378,0.5225161290322581,0.7761751152073733,0.8082188940092165,0.3009654377880184,0.6754032258064516,0.1895645161290322,0.2957880184331797,0.4783110599078342,0.1400276497695853,0.6034009216589861,0.5346889400921658,0.56986866359447,0.6974700460829493,0.4179124423963133,0.827463133640553,0.669357142857143,0.4461359447004608,0.4537188940092165,0.2532834101382488,0.2233248847926267,0.0400023041474654,0.1991520737327189,0.5296497695852536,0.0252033410138248,0.4199454685099847,561.4032258064516,102.0,62.0,57.0
ru,2026-06-01,0.45115,0.3834159090909091,0.3931181818181818,0.1818772727272727,0.1336090909090909,0.5131136363636364,0.4992636363636364,0.7564386363636363,0.8169340909090909,0.2934863636363636,0.6315977272727271,0.181565909090909,0.2816454545454545,0.4600022727272728,0.1329568181818182,0.5874886363636364,0.525090909090909,0.5501136363636363,0.6862318181818182,0.4013795454545455,0.8016954545454547,0.6405318181818181,0.4375340909090908,0.4281977272727272,0.2455249999999999,0.2159068181818182,0.0403568181818181,0.1983568181818182,0.5255704545454546,0.0290289772727272,0.420125,482.95454545454544,85.9090909090909,88.0,50.0
ru,2026-06-08,0.4547424242424242,0.4185454545454545,0.4240454545454544,0.1873939393939394,0.1485151515151515,0.549530303030303,0.533060606060606,0.7853939393939394,0.813560606060606,0.3050454545454545,0.6886818181818182,0.1918030303030302,0.3100151515151514,0.4923787878787878,0.1466969696969697,0.6167575757575758,0.5587272727272727,0.5612272727272727,0.729909090909091,0.4284393939393939,0.8390757575757575,0.6862878787878788,0.4523636363636363,0.4718030303030303,0.2581666666666667,0.2277575757575757,0.0466363636363636,0.2069696969696969,0.5430757575757577,0.0221590909090909,0.41560101010101,517.2575757575758,90.9090909090909,66.0,45.0
ru,2026-06-15,0.4828679245283018,0.429188679245283,0.4357547169811321,0.1966981132075471,0.1493396226415094,0.5658867924528301,0.5502830188679246,0.7922264150943397,0.8177735849056603,0.3252075471698113,0.6954716981132075,0.2076415094339622,0.3086981132075472,0.4966037735849056,0.1473396226415094,0.6180377358490566,0.5555471698113207,0.5871320754716982,0.7081698113207547,0.429622641509434,0.841622641509434,0.7028490566037735,0.4876037735849056,0.4644339622641509,0.2714716981132075,0.2337358490566037,0.0468679245283018,0.2242452830188679,0.5555094339622642,0.0285141509433962,0.4294591194968553,599.9622641509434,107.43396226415096,53.0,39.0
ru,2026-06-22,0.4300612244897959,0.3968775510204081,0.4155918367346939,0.1806938775510204,0.1465714285714285,0.5345918367346939,0.5195714285714287,0.7608979591836733,0.7905102040816328,0.3036122448979592,0.658530612244898,0.1885918367346939,0.2957755102040816,0.4811632653061224,0.1399591836734694,0.5970408163265305,0.5341020408163266,0.5507142857142858,0.7057142857142856,0.412734693877551,0.8239795918367347,0.6594081632653062,0.4536530612244898,0.454795918367347,0.255734693877551,0.2303673469387755,0.0461836734693877,0.2095306122448979,0.5317755102040818,0.0152244897959183,0.3988163265306123,573.3673469387755,98.95918367346938,49.0,38.0
ru,2026-06-29,0.4757333333333333,0.4500666666666666,0.4453666666666666,0.1954,0.1675,0.5866,0.5856333333333333,0.7963666666666666,0.8115,0.3446666666666667,0.6814333333333332,0.2460666666666666,0.336,0.5312666666666667,0.1580666666666667,0.6384333333333334,0.5895666666666667,0.5950333333333333,0.7555666666666667,0.4749333333333334,0.8537,0.7100333333333333,0.4691,0.4889333333333334,0.2916666666666667,0.2744333333333333,0.0532666666666666,0.2350999999999999,0.5731333333333333,0.0145916666666666,0.4100333333333334,1069.6666666666667,192.4,30.0,24.0
